unix_secs,unix_nsecs,sysuptime,exaddr,dpkts,doctets,first,last,engine_type,engine_id,srcaddr,dstaddr,nexthop,input,output,srcport,dstport,prot,tos,tcp_flags,src_mask,dst_mask,src_as,dst_as
1038745603,848314284,193161072,192.168.1.1,1,86,193145348,193145348,0,0,8.8.8.8,10.1.1.156,0.0.0.0,1,0,53,55103,17,0,16,0,0,0,0
1038745603,848314284,193161072,192.168.1.1,1,86,193145352,193145352,0,0,8.8.8.8,10.1.1.156,0.0.0.0,1,0,53,64352,17,0,16,0,0,0,0
1038745603,848314284,193161072,192.168.1.1,1,86,193145352,193145352,0,0,8.8.8.8,10.1.1.156,0.0.0.0,1,0,53,57867,17,0,16,0,0,0,0
1038745603,848314284,193161072,192.168.1.1,1,86,193145352,193145352,0,0,8.8.8.8,10.1.1.156,0.0.0.0,1,0,53,49993,17,0,16,0,0,0,0
1038745603,848314284,193161072,192.168.1.1,1,86,193145352,193145352,0,0,8.8.8.8,10.1.1.156,0.0.0.0,1,0,53,60705,17,0,16,0,0,0,0
1038745603,848314284,193161072,192.168.1.1,1,86,193145352,193145352,0,0,8.8.8.8,10.1.1.156,0.0.0.0,1,0,53,51330,17,0,16,0,0,0,0
1038745603,848314284,193161072,192.168.1.1,1,85,193145364,193145364,0,0,8.8.8.8,10.1.1.156,0.0.0.0,1,0,53,62188,17,0,16,0,0,0,0
1038745603,848314284,193161072,192.168.1.1,23,2290,193143084,193145388,0,0,192.168.1.7,74.125.95.109,10.1.0.1,2,1,61872,993,6,0,24,24,0,0,0
1038745603,848314284,193161072,192.168.1.1,10,709,193143084,193145644,0,0,192.168.1.7,17.148.17.82,10.1.0.1,2,1,61649,993,6,0,24,24,0,0,0
1038745603,848314284,193161072,192.168.1.1,19,2981,193143084,193145080,0,0,192.168.1.7,128.138.129.40,10.1.0.1,2,1,62549,993,6,0,24,24,0,0,0
1038745603,848314284,193161072,192.168.1.1,14,3011,193143088,193145080,0,0,128.138.129.40,10.1.1.156,192.168.1.7,1,2,993,62549,6,0,24,0,24,0,0
1038745603,848314284,193161072,192.168.1.1,14,3011,193143088,193145080,0,0,128.138.129.40,192.168.1.7,192.168.1.7,1,2,993,62549,6,0,24,0,24,0,0
1038745603,848314284,193161072,192.168.1.1,17,2317,193143128,193145388,0,0,74.125.95.109,10.1.1.156,192.168.1.7,1,2,993,61872,6,0,24,0,24,0,0
1038745603,848314284,193161072,192.168.1.1,17,2317,193143128,193145388,0,0,74.125.95.109,192.168.1.7,192.168.1.7,1,2,993,61872,6,0,24,0,24,0,0
1038745603,848314284,193161072,192.168.1.1,10,936,193143232,193145644,0,0,17.148.17.82,10.1.1.156,192.168.1.7,1,2,993,61649,6,0,24,0,24,0,0
1038745603,848314284,193161072,192.168.1.1,10,936,193143232,193145644,0,0,17.148.17.82,192.168.1.7,192.168.1.7,1,2,993,61649,6,0,24,0,24,0,0
1038745603,848314284,193161072,192.168.1.1,4,269,193143848,193145268,0,0,192.168.1.7,17.148.17.82,10.1.0.1,2,1,61648,993,6,0,24,24,0,0,0
1038745603,848314284,193161072,192.168.1.1,4,281,193144028,193145268,0,0,17.148.17.82,10.1.1.156,192.168.1.7,1,2,993,61648,6,0,24,0,24,0,0
1038745603,848314284,193161072,192.168.1.1,4,281,193144028,193145268,0,0,17.148.17.82,192.168.1.7,192.168.1.7,1,2,993,61648,6,0,24,0,24,0,0
1038745603,848314284,193161072,192.168.1.1,2,118,193144668,193145668,0,0,192.168.1.7,8.8.8.8,10.1.0.1,2,0,65276,53,17,0,16,24,0,0,0
1038745603,848314284,193161072,192.168.1.1,4,278,193144888,193145940,0,0,192.168.1.7,128.138.129.40,10.1.0.1,2,1,61770,993,6,0,24,24,0,0,0
1038745603,848314284,193161072,192.168.1.1,2,194,193144908,193145936,0,0,128.138.129.40,10.1.1.156,192.168.1.7,1,2,993,61770,6,0,24,0,24,0,0
1038745603,848314284,193161072,192.168.1.1,2,194,193144908,193145940,0,0,128.138.129.40,192.168.1.7,192.168.1.7,1,2,993,61770,6,0,24,0,24,0,0
1038745603,848314284,193161072,192.168.1.1,4,320,193145084,193145176,0,0,192.168.1.7,74.125.95.109,10.1.0.1,2,1,61767,993,6,0,24,24,0,0,0
1038745603,848314284,193161072,192.168.1.1,2,244,193145132,193145176,0,0,74.125.95.109,10.1.1.156,192.168.1.7,1,2,993,61767,6,0,24,0,24,0,0
1038745603,848314284,193161072,192.168.1.1,2,244,193145132,193145176,0,0,74.125.95.109,192.168.1.7,192.168.1.7,1,2,993,61767,6,0,24,0,24,0,0
1038745603,848314284,193161072,192.168.1.1,1,85,193145280,193145284,0,0,192.168.1.7,8.8.8.8,10.1.0.1,2,0,60549,53,17,0,16,24,0,0,0
1038745603,848314284,193161072,192.168.1.1,1,86,193145284,193145284,0,0,192.168.1.7,8.8.8.8,10.1.0.1,2,0,55174,53,17,0,16,24,0,0,0
1038745603,848314284,193161072,192.168.1.1,1,85,193145284,193145284,0,0,192.168.1.7,8.8.8.8,10.1.0.1,2,0,64260,53,17,0,16,24,0,0,0
1038745603,848314284,193161072,192.168.1.1,1,86,193145284,193145284,0,0,192.168.1.7,8.8.8.8,10.1.0.1,2,0,53701,53,17,0,16,24,0,0,0
1038745603,848314284,193161072,192.168.1.1,1,86,193145284,193145284,0,0,192.168.1.7,8.8.8.8,10.1.0.1,2,0,59993,53,17,0,16,24,0,0,0
1038745603,848314284,193161072,192.168.1.1,1,86,193145288,193145288,0,0,192.168.1.7,8.8.8.8,10.1.0.1,2,0,51167,53,17,0,16,24,0,0,0
1038745603,848314284,193161072,192.168.1.1,1,85,193145288,193145288,0,0,192.168.1.7,8.8.8.8,10.1.0.1,2,0,65164,53,17,0,16,24,0,0,0
1038745603,848314284,193161072,192.168.1.1,1,86,193145288,193145288,0,0,192.168.1.7,8.8.8.8,10.1.0.1,2,0,57518,53,17,0,16,24,0,0,0
1038745603,848314284,193161072,192.168.1.1,1,85,193145288,193145288,0,0,192.168.1.7,8.8.8.8,10.1.0.1,2,0,52322,53,17,0,16,24,0,0,0
1038745603,848314284,193161072,192.168.1.1,1,86,193145292,193145292,0,0,192.168.1.7,8.8.8.8,10.1.0.1,2,0,51330,53,17,0,16,24,0,0,0
1038745603,848314284,193161072,192.168.1.1,1,86,193145292,193145292,0,0,192.168.1.7,8.8.8.8,10.1.0.1,2,0,60705,53,17,0,16,24,0,0,0
1038745603,848314284,193161072,192.168.1.1,1,86,193145292,193145292,0,0,192.168.1.7,8.8.8.8,10.1.0.1,2,0,49600,53,17,0,16,24,0,0,0
1038745603,848314284,193161072,192.168.1.1,1,85,193145292,193145292,0,0,192.168.1.7,8.8.8.8,10.1.0.1,2,0,57987,53,17,0,16,24,0,0,0
1038745603,848314284,193161072,192.168.1.1,1,86,193145296,193145296,0,0,192.168.1.7,8.8.8.8,10.1.0.1,2,0,55103,53,17,0,16,24,0,0,0
1038745603,848314284,193161072,192.168.1.1,1,85,193145296,193145296,0,0,192.168.1.7,8.8.8.8,10.1.0.1,2,0,62188,53,17,0,16,24,0,0,0
1038745603,848314284,193161072,192.168.1.1,1,86,193145296,193145296,0,0,192.168.1.7,8.8.8.8,10.1.0.1,2,0,64352,53,17,0,16,24,0,0,0
1038745603,848314284,193161072,192.168.1.1,1,86,193145296,193145296,0,0,192.168.1.7,8.8.8.8,10.1.0.1,2,0,57867,53,17,0,16,24,0,0,0
1038745603,848314284,193161072,192.168.1.1,1,86,193145300,193145300,0,0,192.168.1.7,8.8.8.8,10.1.0.1,2,0,49993,53,17,0,16,24,0,0,0
1038745605,848314284,193163072,192.168.1.1,1,71,193146600,193146604,0,0,8.8.8.8,10.1.1.156,0.0.0.0,1,0,53,57915,17,0,16,0,0,0,0
1038745605,848314284,193163072,192.168.1.1,1,117,193146604,193146604,0,0,8.8.8.8,10.1.1.156,0.0.0.0,1,0,53,62135,17,0,16,0,0,0,0
1038745605,848314284,193163072,192.168.1.1,1,56,193146608,193146608,0,0,192.168.1.7,8.8.8.8,10.1.0.1,2,0,61156,53,17,0,16,24,0,0,0
1038745605,848314284,193163072,192.168.1.1,1,56,193146608,193146608,0,0,192.168.1.7,8.8.8.8,10.1.0.1,2,0,57319,53,17,0,16,24,0,0,0
1038745605,848314284,193163072,192.168.1.1,1,107,193146948,193146948,0,0,8.8.8.8,10.1.1.156,0.0.0.0,1,0,53,57319,17,0,16,0,0,0,0
1038745605,848314284,193163072,192.168.1.1,1,72,193147052,193147052,0,0,8.8.8.8,10.1.1.156,0.0.0.0,1,0,53,61156,17,0,16,0,0,0,0
1038745605,848314284,193163072,192.168.1.1,1,62,193147056,193147056,0,0,192.168.1.7,8.8.8.8,10.1.0.1,2,0,53074,53,17,0,16,24,0,0,0
1038745605,848314284,193163072,192.168.1.1,1,62,193147056,193147056,0,0,192.168.1.7,8.8.8.8,10.1.0.1,2,0,63150,53,17,0,16,24,0,0,0
1038745605,848314284,193163072,192.168.1.1,2,1078,193146328,193146708,0,0,8.8.8.8,10.1.1.156,0.0.0.0,1,0,53,65276,17,0,16,0,0,0,0
1038745605,848314284,193163072,192.168.1.1,1,56,193146332,193146332,0,0,192.168.1.7,8.8.8.8,10.1.0.1,2,0,50528,53,17,0,16,24,0,0,0
1038745605,848314284,193163072,192.168.1.1,1,56,193146332,193146336,0,0,192.168.1.7,8.8.8.8,10.1.0.1,2,0,53413,53,17,0,16,24,0,0,0
1038745605,848314284,193163072,192.168.1.1,1,72,193146376,193146376,0,0,8.8.8.8,10.1.1.156,0.0.0.0,1,0,53,50528,17,0,16,0,0,0,0
1038745605,848314284,193163072,192.168.1.1,1,120,193146376,193146376,0,0,8.8.8.8,10.1.1.156,0.0.0.0,1,0,53,53413,17,0,16,0,0,0,0
1038745605,848314284,193163072,192.168.1.1,1,68,193146380,193146380,0,0,192.168.1.7,8.8.8.8,10.1.0.1,2,0,49840,53,17,0,16,24,0,0,0
1038745605,848314284,193163072,192.168.1.1,1,68,193146380,193146380,0,0,192.168.1.7,8.8.8.8,10.1.0.1,2,0,59503,53,17,0,16,24,0,0,0
1038745605,848314284,193163072,192.168.1.1,1,84,193146424,193146424,0,0,8.8.8.8,10.1.1.156,0.0.0.0,1,0,53,49840,17,0,16,0,0,0,0
1038745605,848314284,193163072,192.168.1.1,1,126,193146444,193146444,0,0,8.8.8.8,10.1.1.156,0.0.0.0,1,0,53,59503,17,0,16,0,0,0,0
1038745605,848314284,193163072,192.168.1.1,1,53,193146452,193146452,0,0,192.168.1.7,8.8.8.8,10.1.0.1,2,0,50754,53,17,0,16,24,0,0,0
1038745605,848314284,193163072,192.168.1.1,1,53,193146452,193146452,0,0,192.168.1.7,8.8.8.8,10.1.0.1,2,0,59441,53,17,0,16,24,0,0,0
1038745605,848314284,193163072,192.168.1.1,1,69,193146552,193146552,0,0,8.8.8.8,10.1.1.156,0.0.0.0,1,0,53,50754,17,0,16,0,0,0,0
1038745605,848314284,193163072,192.168.1.1,1,99,193146556,193146556,0,0,8.8.8.8,10.1.1.156,0.0.0.0,1,0,53,59441,17,0,16,0,0,0,0
1038745605,848314284,193163072,192.168.1.1,1,55,193146560,193146560,0,0,192.168.1.7,8.8.8.8,10.1.0.1,2,0,57915,53,17,0,16,24,0,0,0
1038745605,848314284,193163072,192.168.1.1,1,55,193146560,193146564,0,0,192.168.1.7,8.8.8.8,10.1.0.1,2,0,62135,53,17,0,16,24,0,0,0
1038745605,848314284,193163072,192.168.1.1,1,132,193147100,193147100,0,0,8.8.8.8,10.1.1.156,0.0.0.0,1,0,53,63150,17,0,16,0,0,0,0
1038745605,848314284,193163072,192.168.1.1,1,78,193147232,193147232,0,0,8.8.8.8,10.1.1.156,0.0.0.0,1,0,53,53074,17,0,16,0,0,0,0
1038745605,848314284,193163072,192.168.1.1,1,62,193147236,193147236,0,0,192.168.1.7,8.8.8.8,10.1.0.1,2,0,61267,53,17,0,16,24,0,0,0
1038745605,848314284,193163072,192.168.1.1,1,62,193147236,193147236,0,0,192.168.1.7,8.8.8.8,10.1.0.1,2,0,58308,53,17,0,16,24,0,0,0
1038745605,848314284,193163072,192.168.1.1,1,78,193147404,193147404,0,0,8.8.8.8,10.1.1.156,0.0.0.0,1,0,53,61267,17,0,16,0,0,0,0
1038745605,848314284,193163072,192.168.1.1,1,54,193147844,193147844,0,0,192.168.1.7,8.8.8.8,10.1.0.1,2,0,54118,53,17,0,16,24,0,0,0
1038745605,848314284,193163072,192.168.1.1,1,54,193147844,193147844,0,0,192.168.1.7,8.8.8.8,10.1.0.1,2,0,54792,53,17,0,16,24,0,0,0
1038745606,848314284,193164072,192.168.1.1,1,70,193147900,193147900,0,0,8.8.8.8,10.1.1.156,0.0.0.0,1,0,53,54118,17,0,16,0,0,0,0
1038745606,848314284,193164072,192.168.1.1,1,116,193147904,193147904,0,0,8.8.8.8,10.1.1.156,0.0.0.0,1,0,53,54792,17,0,16,0,0,0,0
1038745606,848314284,193164072,192.168.1.1,1,60,193147912,193147912,0,0,192.168.1.7,8.8.8.8,10.1.0.1,2,0,58777,53,17,0,16,24,0,0,0
1038745606,848314284,193164072,192.168.1.1,1,60,193147912,193147912,0,0,192.168.1.7,8.8.8.8,10.1.0.1,2,0,57824,53,17,0,16,24,0,0,0
1038745606,848314284,193164072,192.168.1.1,1,76,193147984,193147984,0,0,8.8.8.8,10.1.1.156,0.0.0.0,1,0,53,58777,17,0,16,0,0,0,0
1038745606,848314284,193164072,192.168.1.1,1,59,193148800,193148800,0,0,192.168.1.7,8.8.8.8,10.1.0.1,2,0,57955,53,17,0,16,24,0,0,0
1038745606,848314284,193164072,192.168.1.1,1,59,193148800,193148800,0,0,192.168.1.7,8.8.8.8,10.1.0.1,2,0,56447,53,17,0,16,24,0,0,0
1038745606,848314284,193164072,192.168.1.1,1,75,193148844,193148844,0,0,8.8.8.8,10.1.1.156,0.0.0.0,1,0,53,57955,17,0,16,0,0,0,0
1038745606,848314284,193164072,192.168.1.1,1,115,193148880,193148880,0,0,8.8.8.8,10.1.1.156,0.0.0.0,1,0,53,56447,17,0,16,0,0,0,0
1038745606,848314284,193164072,192.168.1.1,1,64,193148880,193148884,0,0,192.168.1.7,8.8.8.8,10.1.0.1,2,0,51414,53,17,0,16,24,0,0,0
1038745606,848314284,193164072,192.168.1.1,1,64,193148884,193148884,0,0,192.168.1.7,8.8.8.8,10.1.0.1,2,0,57446,53,17,0,16,24,0,0,0
1038745606,848314284,193164072,192.168.1.1,1,80,193148968,193148968,0,0,8.8.8.8,10.1.1.156,0.0.0.0,1,0,53,51414,17,0,16,0,0,0,0
1038745606,848314284,193164072,192.168.1.1,1,148,193148984,193148984,0,0,8.8.8.8,10.1.1.156,0.0.0.0,1,0,53,57446,17,0,16,0,0,0,0
1038745606,848314284,193164072,192.168.1.1,1,60,193148988,193148988,0,0,192.168.1.7,8.8.8.8,10.1.0.1,2,0,62756,53,17,0,16,24,0,0,0
1038745606,848314284,193164072,192.168.1.1,1,60,193148992,193148992,0,0,192.168.1.7,8.8.8.8,10.1.0.1,2,0,49833,53,17,0,16,24,0,0,0
1038745606,848314284,193164072,192.168.1.1,1,62,193148996,193148996,0,0,192.168.1.7,8.8.8.8,10.1.0.1,2,0,58579,53,17,0,16,24,0,0,0
1038745606,848314284,193164072,192.168.1.1,1,78,193149036,193149036,0,0,8.8.8.8,10.1.1.156,0.0.0.0,1,0,53,58579,17,0,16,0,0,0,0
1038745606,848314284,193164072,192.168.1.1,1,125,193148088,193148088,0,0,8.8.8.8,10.1.1.156,0.0.0.0,1,0,53,57824,17,0,16,0,0,0,0
1038745606,848314284,193164072,192.168.1.1,1,55,193148092,193148092,0,0,192.168.1.7,8.8.8.8,10.1.0.1,2,0,63708,53,17,0,16,24,0,0,0
1038745606,848314284,193164072,192.168.1.1,1,55,193148096,193148096,0,0,192.168.1.7,8.8.8.8,10.1.0.1,2,0,63811,53,17,0,16,24,0,0,0
1038745606,848314284,193164072,192.168.1.1,1,71,193148136,193148136,0,0,8.8.8.8,10.1.1.156,0.0.0.0,1,0,53,63708,17,0,16,0,0,0,0
1038745606,848314284,193164072,192.168.1.1,1,106,193148192,193148192,0,0,8.8.8.8,10.1.1.156,0.0.0.0,1,0,53,63811,17,0,16,0,0,0,0
1038745606,848314284,193164072,192.168.1.1,1,57,193148196,193148196,0,0,192.168.1.7,8.8.8.8,10.1.0.1,2,0,63056,53,17,0,16,24,0,0,0
1038745606,848314284,193164072,192.168.1.1,1,57,193148196,193148196,0,0,192.168.1.7,8.8.8.8,10.1.0.1,2,0,62291,53,17,0,16,24,0,0,0
1038745606,848314284,193164072,192.168.1.1,2,205,193148388,193148432,0,0,192.168.1.7,209.85.225.125,10.1.0.1,2,1,61774,5222,6,0,24,24,0,0,0
1038745606,848314284,193164072,192.168.1.1,1,169,193148428,193148428,0,0,209.85.225.125,10.1.1.156,192.168.1.7,1,2,5222,61774,6,0,24,0,24,0,0
1038745606,848314284,193164072,192.168.1.1,1,169,193148432,193148432,0,0,209.85.225.125,192.168.1.7,192.168.1.7,1,2,5222,61774,6,0,24,0,24,0,0
1038745606,848314284,193164072,192.168.1.1,1,114,193148516,193148516,0,0,8.8.8.8,10.1.1.156,0.0.0.0,1,0,53,58308,17,0,16,0,0,0,0
1038745606,848314284,193164072,192.168.1.1,1,105,193148572,193148572,0,0,8.8.8.8,10.1.1.156,0.0.0.0,1,0,53,63056,17,0,16,0,0,0,0
1038745606,848314284,193164072,192.168.1.1,1,110,193148596,193148596,0,0,8.8.8.8,10.1.1.156,0.0.0.0,1,0,53,62291,17,0,16,0,0,0,0
1038745608,848314284,193166072,192.168.1.1,1,59,193148600,193148600,0,0,192.168.1.7,8.8.8.8,10.1.0.1,2,0,50879,53,17,0,16,24,0,0,0
1038745608,848314284,193166072,192.168.1.1,1,59,193148600,193148604,0,0,192.168.1.7,8.8.8.8,10.1.0.1,2,0,53657,53,17,0,16,24,0,0,0
1038745608,848314284,193166072,192.168.1.1,1,75,193148644,193148644,0,0,8.8.8.8,10.1.1.156,0.0.0.0,1,0,53,50879,17,0,16,0,0,0,0
1038745608,848314284,193166072,192.168.1.1,1,127,193148644,193148644,0,0,8.8.8.8,10.1.1.156,0.0.0.0,1,0,53,53657,17,0,16,0,0,0,0
1038745608,848314284,193166072,192.168.1.1,1,58,193148648,193148648,0,0,192.168.1.7,8.8.8.8,10.1.0.1,2,0,59718,53,17,0,16,24,0,0,0
1038745608,848314284,193166072,192.168.1.1,1,58,193148648,193148648,0,0,192.168.1.7,8.8.8.8,10.1.0.1,2,0,49267,53,17,0,16,24,0,0,0
1038745608,848314284,193166072,192.168.1.1,1,74,193148688,193148688,0,0,8.8.8.8,10.1.1.156,0.0.0.0,1,0,53,59718,17,0,16,0,0,0,0
1038745608,848314284,193166072,192.168.1.1,1,122,193148744,193148744,0,0,8.8.8.8,10.1.1.156,0.0.0.0,1,0,53,49267,17,0,16,0,0,0,0
1038745608,848314284,193166072,192.168.1.1,1,64,193148744,193148748,0,0,192.168.1.7,8.8.8.8,10.1.0.1,2,0,60269,53,17,0,16,24,0,0,0
1038745608,848314284,193166072,192.168.1.1,1,64,193148748,193148748,0,0,192.168.1.7,8.8.8.8,10.1.0.1,2,0,49671,53,17,0,16,24,0,0,0
1038745608,848314284,193166072,192.168.1.1,1,80,193148788,193148788,0,0,8.8.8.8,10.1.1.156,0.0.0.0,1,0,53,60269,17,0,16,0,0,0,0
1038745608,848314284,193166072,192.168.1.1,1,124,193148796,193148796,0,0,8.8.8.8,10.1.1.156,0.0.0.0,1,0,53,49671,17,0,16,0,0,0,0
1038745608,848314284,193166072,192.168.1.1,3,2425,193148996,193149296,0,0,192.168.1.7,69.63.189.26,10.1.0.1,2,1,62712,80,6,0,24,24,0,0,0
1038745608,848314284,193166072,192.168.1.1,1,76,193149116,193149116,0,0,8.8.8.8,10.1.1.156,0.0.0.0,1,0,53,62756,17,0,16,0,0,0,0
1038745608,848314284,193166072,192.168.1.1,2,1064,193149168,193149292,0,0,69.63.189.26,10.1.1.156,192.168.1.7,1,2,80,62712,6,0,24,0,24,0,0
1038745608,848314284,193166072,192.168.1.1,2,1064,193149172,193149292,0,0,69.63.189.26,192.168.1.7,192.168.1.7,1,2,80,62712,6,0,24,0,24,0,0
1038745608,848314284,193166072,192.168.1.1,1,55,193149476,193149476,0,0,192.168.1.7,8.8.8.8,10.1.0.1,2,0,60376,53,17,0,16,24,0,0,0
1038745608,848314284,193166072,192.168.1.1,1,55,193149476,193149476,0,0,192.168.1.7,8.8.8.8,10.1.0.1,2,0,54320,53,17,0,16,24,0,0,0
1038745608,848314284,193166072,192.168.1.1,8,722,193163440,193165060,0,0,192.168.1.4,74.209.160.12,10.1.0.1,2,1,1557,80,6,0,27,24,0,0,0
1038745608,848314284,193166072,192.168.1.1,1,137,193150124,193150124,0,0,8.8.8.8,10.1.1.156,0.0.0.0,1,0,53,60376,17,0,16,0,0,0,0
1038745608,848314284,193166072,192.168.1.1,1,116,193150164,193150164,0,0,8.8.8.8,10.1.1.156,0.0.0.0,1,0,53,49833,17,0,16,0,0,0,0
1038745608,848314284,193166072,192.168.1.1,1,66,193150460,193150460,0,0,192.168.1.7,8.8.8.8,10.1.0.1,2,0,54612,53,17,0,16,24,0,0,0
1038745608,848314284,193166072,192.168.1.1,1,137,193150792,193150792,0,0,8.8.8.8,10.1.1.156,0.0.0.0,1,0,53,54612,17,0,16,0,0,0,0
1038745608,848314284,193166072,192.168.1.1,1,59,193150796,193150796,0,0,192.168.1.7,8.8.8.8,10.1.0.1,2,0,49715,53,17,0,16,24,0,0,0
1038745608,848314284,193166072,192.168.1.1,1,59,193150796,193150796,0,0,192.168.1.7,8.8.8.8,10.1.0.1,2,0,54696,53,17,0,16,24,0,0,0
1038745608,848314284,193166072,192.168.1.1,2,255,193150824,193150864,0,0,66.220.151.69,10.1.1.156,192.168.1.7,1,2,80,63199,6,0,24,0,24,0,0
1038745608,848314284,193166072,192.168.1.1,2,255,193150824,193150864,0,0,66.220.151.69,192.168.1.7,192.168.1.7,1,2,80,63199,6,0,24,0,24,0,0
1038745608,848314284,193166072,192.168.1.1,2,1375,193150828,193150828,0,0,192.168.1.7,66.220.151.69,10.1.0.1,2,1,63199,80,6,0,24,24,0,0,0
1038745608,848314284,193166072,192.168.1.1,1,70,193150832,193150832,0,0,192.168.1.7,8.8.8.8,10.1.0.1,2,0,53769,53,17,0,16,24,0,0,0
1038745608,848314284,193166072,192.168.1.1,1,86,193150872,193150872,0,0,8.8.8.8,10.1.1.156,0.0.0.0,1,0,53,53769,17,0,16,0,0,0,0
1038745610,848314284,193168072,192.168.1.1,1,119,193150892,193150892,0,0,8.8.8.8,10.1.1.156,0.0.0.0,1,0,53,54696,17,0,16,0,0,0,0
1038745610,848314284,193168072,192.168.1.1,1,75,193150904,193150904,0,0,8.8.8.8,10.1.1.156,0.0.0.0,1,0,53,49715,17,0,16,0,0,0,0
1038745610,848314284,193168072,192.168.1.1,1,66,193150912,193150912,0,0,192.168.1.7,8.8.8.8,10.1.0.1,2,0,59068,53,17,0,16,24,0,0,0
1038745610,848314284,193168072,192.168.1.1,1,66,193150912,193150912,0,0,192.168.1.7,8.8.8.8,10.1.0.1,2,0,62847,53,17,0,16,24,0,0,0
1038745610,848314284,193168072,192.168.1.1,8,5362,193163504,193165120,0,0,74.209.160.12,10.1.1.156,192.168.1.4,1,2,80,1557,6,0,30,0,24,0,0
1038745610,848314284,193168072,192.168.1.1,8,5362,193163504,193165120,0,0,74.209.160.12,192.168.1.4,192.168.1.4,1,2,80,1557,6,0,30,0,24,0,0
1038745610,848314284,193168072,192.168.1.1,1,126,193151092,193151092,0,0,8.8.8.8,10.1.1.156,0.0.0.0,1,0,53,62847,17,0,16,0,0,0,0
1038745610,848314284,193168072,192.168.1.1,1,82,193151116,193151116,0,0,8.8.8.8,10.1.1.156,0.0.0.0,1,0,53,59068,17,0,16,0,0,0,0
1038745610,848314284,193168072,192.168.1.1,1,62,193151120,193151124,0,0,192.168.1.7,8.8.8.8,10.1.0.1,2,0,51961,53,17,0,16,24,0,0,0
1038745610,848314284,193168072,192.168.1.1,1,62,193151124,193151124,0,0,192.168.1.7,8.8.8.8,10.1.0.1,2,0,57643,53,17,0,16,24,0,0,0
1038745610,848314284,193168072,192.168.1.1,1,78,193151164,193151164,0,0,8.8.8.8,10.1.1.156,0.0.0.0,1,0,53,51961,17,0,16,0,0,0,0
1038745610,848314284,193168072,192.168.1.1,1,116,193151300,193151300,0,0,8.8.8.8,10.1.1.156,0.0.0.0,1,0,53,57643,17,0,16,0,0,0,0
1038745610,848314284,193168072,192.168.1.1,1,61,193151304,193151304,0,0,192.168.1.7,8.8.8.8,10.1.0.1,2,0,63618,53,17,0,16,24,0,0,0
1038745610,848314284,193168072,192.168.1.1,1,77,193151348,193151348,0,0,8.8.8.8,10.1.1.156,0.0.0.0,1,0,53,63618,17,0,16,0,0,0,0
1038745610,848314284,193168072,192.168.1.1,1,59,193151544,193151544,0,0,192.168.1.7,8.8.8.8,10.1.0.1,2,0,63394,53,17,0,16,24,0,0,0
1038745610,848314284,193168072,192.168.1.1,1,59,193151544,193151544,0,0,192.168.1.7,8.8.8.8,10.1.0.1,2,0,61355,53,17,0,16,24,0,0,0
1038745610,848314284,193168072,192.168.1.1,1,55,193151620,193151620,0,0,8.8.8.8,10.1.1.156,0.0.0.0,1,0,53,54320,17,0,16,0,0,0,0
1038745610,848314284,193168072,192.168.1.1,1,111,193151768,193151768,0,0,8.8.8.8,10.1.1.156,0.0.0.0,1,0,53,61355,17,0,16,0,0,0,0
1038745610,848314284,193168072,192.168.1.1,1,75,193151784,193151784,0,0,8.8.8.8,10.1.1.156,0.0.0.0,1,0,53,63394,17,0,16,0,0,0,0
1038745610,848314284,193168072,192.168.1.1,1,57,193151788,193151788,0,0,192.168.1.7,8.8.8.8,10.1.0.1,2,0,56147,53,17,0,16,24,0,0,0
1038745610,848314284,193168072,192.168.1.1,1,57,193151788,193151788,0,0,192.168.1.7,8.8.8.8,10.1.0.1,2,0,56183,53,17,0,16,24,0,0,0
1038745610,848314284,193168072,192.168.1.1,1,73,193151828,193151828,0,0,8.8.8.8,10.1.1.156,0.0.0.0,1,0,53,56147,17,0,16,0,0,0,0
1038745610,848314284,193168072,192.168.1.1,1,117,193151956,193151960,0,0,8.8.8.8,10.1.1.156,0.0.0.0,1,0,53,56183,17,0,16,0,0,0,0
1038745610,848314284,193168072,192.168.1.1,1,65,193151960,193151964,0,0,192.168.1.7,8.8.8.8,10.1.0.1,2,0,64255,53,17,0,16,24,0,0,0
1038745610,848314284,193168072,192.168.1.1,1,65,193151964,193151964,0,0,192.168.1.7,8.8.8.8,10.1.0.1,2,0,57465,53,17,0,16,24,0,0,0
1038745610,848314284,193168072,192.168.1.1,4,639,193154412,193167004,0,0,63.245.209.152,10.1.1.156,192.168.1.4,1,2,80,1547,6,0,27,0,24,0,0
1038745610,848314284,193168072,192.168.1.1,4,639,193154412,193167004,0,0,63.245.209.152,192.168.1.4,192.168.1.4,1,2,80,1547,6,0,27,0,24,0,0
1038745610,848314284,193168072,192.168.1.1,1,81,193152208,193152208,0,0,8.8.8.8,10.1.1.156,0.0.0.0,1,0,53,64255,17,0,16,0,0,0,0
1038745610,848314284,193168072,192.168.1.1,1,65,193152504,193152504,0,0,8.8.8.8,10.1.1.156,0.0.0.0,1,0,53,57465,17,0,16,0,0,0,0
1038745610,848314284,193168072,192.168.1.1,1,56,193152816,193152816,0,0,192.168.1.7,8.8.8.8,10.1.0.1,2,0,63225,53,17,0,16,24,0,0,0
1038745611,848314284,193169072,192.168.1.1,1,56,193152816,193152816,0,0,192.168.1.7,8.8.8.8,10.1.0.1,2,0,55590,53,17,0,16,24,0,0,0
